,summary,severity
2373,"When I try to close a resolved bug, getting error 'Legal Version Not Set'",major
2374,"Release Bugzilla 3.2rc2, 3.0.6, 2.22.6, and 2.20.7",blocker
2375,"Remove ""Show every bug in the system with dependencies"" in dependency graphs",minor
2376,"Security Advisory for Bugzilla 3.2rc2, 3.0.6, 2.22.6, and 2.20.7",blocker
2377,Compiling buglist.cgi in Bugzilla 2.22.5+ with Perl 5.10 throws a warning,minor
2378,Release Notes for Bugzilla 3.0.6,blocker
2379,"[Mysql] ""Use of uninitialized value"" when doing checksetup.pl the first time.",minor
2380,Release Notes for 2.22.6,blocker
2381,Release Notes for 2.20.7,blocker
2382,"Update Release Info pages for 3.2rc2, 3.0.6, 2.22.6, and 2.20.7",blocker
2383,"News & Release Announcement for 3.2rc2, 3.0.6, 2.22.6, and 2.20.7",blocker
2384,Release Bugzilla 3.2,blocker
2386,Project names having dashes in them do not work,minor
2387,"Binary attachments, graphical reports and new charts are not displayed correctly on Windows",major
2388,Marking bugs duplicate got a lot more annoying,minor
2389,Some fields have no description in the user auto-completion form,minor
2390,"End tag of ""<kbd>docs/xml</li>"" should be kbd in pages/release-notes.html.tmpl",minor
2391,<select> is not escaped in the API documentation,minor
2392,Dependency list output differs from Dependency Graph,minor
2393,News & Release Announcement for 3.2,blocker
2394,Status Update for 3.2,blocker
2395,The Commit button is too far on the right,minor
2396,"Any search cannot be saved, pressing ""remember search"" results in ""The page cannot be displayed """,major
2397,Editing attachments doesn't update the Last-Modified timestamp,minor
2398,"Release Bugzilla 3.3.2, 3.2.1, 3.0.7, and 2.22.7",blocker
2401, -d $dir check in add_language_set should not be commented-out,minor
2402,Email sending doesn't work if you save a template with DOS newlines,major
2403,Login fails if the users LDAP account is denied search in LDAP,minor
2404,SOAP::Lite versions greater than 0.68 and less than 0.710.06 return the wrong XML for methods,major
2405,"Security Advisory for Bugzilla 3.3.2, 3.2.1, 3.0.7 and 2.22.7",blocker
2406,OS sniffing doesn't detect OS X 10.5,minor
2407,Life cycle diagram still shows that reassigning a bug changes its status to NEW,minor
2409,"On windows, export bug list to CSV breaks because of extra line breaks",major
2410,Bugzilla Installer is no longer available,trivial
2411,Query sorting by multiple columns sometimes loses a column,minor
2412,colgroup in table.html.tmpl not well supported,minor
2413,The mod_perl CGI requirement isn't necessary anymore,minor
2414,$type_id is no longer in use in Search.pm,trivial
2415,"Update the Download, Changes, and Docs pages for 3.3.2, 3.2.1, 3.0.7, and 2.22.7",blocker
2416,"Release Info, Download, Changes, and Docs Page for Bugzilla 3.3.1",blocker
2417,Release Notes for Bugzilla 3.2.1,blocker
2418,Release Notes for 3.0.7,blocker
2419,Release Notes for 2.22.7,blocker
2420,Release Bugzilla 3.3.1,blocker
2421,Update News Page and write Release Announcement for Bugzilla 3.3.1,blocker
2422,"summarized timetracking data line layout is quite ""heavy""",trivial
2425,checksetup.pl should check for DateTime::TimeZone,major
2426,Ignore undefined values when committing user pref changes,minor
2428,"Collapse All does not collapse Description if Preferences set to ""newest-oldest with description at top""",minor
2429,"Non-working link ""File a new bug in the 'Core,Firefox,Toolkit' product"" shown at the bottom of bug list",minor
2430,Change columns: empty buttons when images turned off,minor
2431,The [details] string is duplicated when replying to a comment containing a link to an attachment,trivial
2432,OS sniffing doesn't detect Windows 7,minor
2433,"""Accept bug"" command referenced in whineatnews but doesn't exist",minor
2434,[SECURITY] Calling srand() at startup time in mod_perl makes the same token be generated over and over,critical
2435,"Emergency Release: 3.2.2, 3.0.8, and 3.3.3",blocker
2436,[SECURITY] Editing attachments doesn't have any CSRF protection,major
2437,$self->url is sometimes undefined in Bugzilla::CGI::new,minor
2438,Release Notes for Bugzilla 3.2.2,blocker
2439,Release Notes for Bugzilla 3.0.8,blocker
2440,"Security Advisory for 3.2.2, 3.0.8, and 3.3.3",blocker
2441,Rich clients unable to update bugs need security token included in bug xml,major
2442,importxml.pl crashes when importing bugs (Date::Parse::strptime() leaves seconds undefined in some cases),critical
2443,Rename some of the token names used in attachment.cgi,minor
2445,md5_hex() fails if a saved search has UTF8 characters in it,critical
2446,[Oracle] Search doesn't work because of sql_string_until,major
2447,CC's for cloned ticket all on last line of usemenuforusers selection box,minor
2448,You cannot log in immediately after logout,minor
2449,Firefox is unable to pass stored credentials to the mini login form when you have several user accounts,minor
2450,"Incorrect ""not a known field"" error message",minor
2451,"""Bug"" appears raw in ""File a Bug"" on index.cgi",minor
2453,Duplicated words in the error message in importxml.pl when the default product or component doesn't exist,minor
2454,email_in.pl does not recognize signature delimiter when using CRLF line ending,minor
2455,"query of search summary, any substring, ""regexp a"" fails",minor
2456,"[MYSQL] max_allowed_packet is no longer allowed to be modified in session scope, and throws an error if you try in 5.1.31 and newer",major
2458,Release Bugzilla 3.2.3 and 3.3.4,blocker
2459,relogin.cgi now just throws an error by default (should redirect to index.cgi),minor
2460,Security Advisory for Bugzilla 3.2.3 and 3.3.4,blocker
2461,Error message popup on Windows from Oracle module on every checksetup.pl run,major
2462,"Irrelevant username check in the 'Email Addresses, Bug Numbers, and Votes' section if no checkbox is checked",minor
2464,Confirm attachment deletion page puts HTML in <title>,minor
2465,milestone url in products table has NULL default on MySQL,minor
2466,Release Notes for Bugzilla 3.2.3,blocker
2467,Status Update for Bugzilla 3.2.3 and 3.3.4,blocker
2468,News and Release Announcement for Bugzilla 3.2.3 and 3.3.4,blocker
2469,"Update Release Info, Download, Changes, and Docs pages for Bugzilla 3.2.3 and 3.3.4",blocker
2470,importxml.pl must not use format_time() for deadlines,major
2471,"Should not use raw ""Bug"" word in the description of FIELD_TYPE_BUG_ID",minor
2472,JSON webservice does not display errors properly under mod_perl,major
2473,Truncated XML-RPC response (incorrect content-length header),major
2478,Cannot download security-sensitive bug attachments with shift-click,major
2479,Incorrect CSRF protection page after logging in,minor
2480,Sudo sessions no longer require a valid password to impersonate users,critical
2482,"QuickSearch ""+"" operator adds $qsword over and over for @subWords",minor
2483,"Toolbar's ""Help"" is context-sensitive, which can be confusing to users",minor
2484,"UI uses ""Find"" and ""Search"" interchangeably",minor
2485,"""We've made a guess"" note on enter_bug comes *after* the fields it's about",minor
2486,"The word ""Commit"" can be confusing to new users",minor
2487,"The error message shouldn't say ""didn't match anything"" when entering a too short name (when emailsuffix is in use)",minor
2488,[Bugzilla Docs web page] generated documentation (.pdf & .txt) should have last update date info,minor
2489,"Every other query throws ""Invalid column name"" code error",major
2492,Release Bugzilla 3.4rc1 and 3.2.4,blocker
2493,Release Notes for Bugzilla 3.4rc1,blocker
2494,Release Notes for Bugzilla 3.2.4,blocker
2495,Hitting Commit button after adding bug comment results in blank page,major
2496,Crash when trying to file a bug in a closed product,major
2497,Do not pass the same columns twice to the SQL query,minor
2498,Buglist headers are all centered in IE8,trivial
2500,Toggling Add/Don't add attachment doesn't reset JS state,minor
2502,Fix token.cgi transaction handling,minor
2503,add a help link right besides the quicksearch feature,minor
2504,Calling get_text in quoteUrls over and over is very slow (show_bug.cgi page with many comments is slow),major
2508,Cache user objects for Bug::GetComments,minor
2510,buglist.cgi ends up with only login variables after logging in,minor
2512,Security Advisory for Bugzilla 3.2.4 and 3.4rc1,blocker
2513,Email::Send 2.196 has a bug in the SMTP module,major
2514,"Broken URL links to images in ""Bugzilla/docs""",trivial
2515,show_bug.cgi doesn't properly escape <!-- inside bug summary,minor
2516,buglist.cgi: Use of uninitialized value $strs in split at Bugzilla/Search.pm line 1038,minor
2517,Selections are not persistent across submissions in the New Charts UI,minor
2518,add_see_also and remove_see_also don't call check_can_change_field,major
2521,Queries excluding a group finds no bugs (or too few),minor
2522,Inconsistent name of command line option in install-module.pl,trivial
2523,bugzilla login page prevents firefox from auto-completing the username because 'text' type attribute is missing from HTML code of username input field.,minor
2524,Release Bugzilla 3.4,blocker
2526,"Bugzilla checksetup.pl fails on Base class package ""Bugzilla::Field::Choice"" is empty.",critical
2527,"CGIs pass ""target"" to templates, but it gets overwritten by the login form template in the header",minor
2528,[SECURITY] Users can see all products when editing bugs,critical
2529,Release Bugzilla 3.4.1,blocker
2530,Security Advisory for Bugzilla 3.4.1,blocker
2531,Release Notes for Bugzilla 3.4.1,blocker
2532,"Bugzilla admins should not create templates in the ""default"" directory on customization",minor
2533,typo in admin/groups/edit.html.tmpl,trivial
2534,Bug flags are always displayed in the XML view of bugs,minor
2535,Remove duplicated code in flag/list.html.tmpl,trivial
2537,session was mixing when 2 users are logged in Bugzilla,critical
2538,Malformed UTF-8 characters cause Bugzilla to crash,minor
2539,"Some product names can trigger ""Wide character in print at collectstats.pl line 206"" warnings",minor
2540,"Omit ""--- Comment 0"" line for new bugs",minor
2541,checksetup.pl not properly throwing errors when it can't chmod a file,minor
