,summary,severity
2657,wrong rendering of some pages.,minor
2658,Firefox 1.0.3 Build Install Screwy,critical
2660,Crashes the whole window after it finish loading,critical
2661,crash after loading the page for a few seconds,critical
2662,Open in new tab/window doesn't work with keyword: URL with spaces,minor
2663,Print preview crash,critical
2664,cannot install Firefox 1.0.3,critical
2665,New Firefox install files failed to install.,critical
2666,[regression] Help Window non-functional,major
2668,Crash of mozilla when i click on a link,critical
2669,Cannot view Comcast email.,major
2670,Firefox just crashes,critical
2671,random crash closing FFTrunk FF10x [@ nsBookmarksService::ClearBookmarksContainer ],critical
2672,.swf does not display correctly and is mostly missing,major
2675,Once I try to load the site the site crashes,critical
2676,links with javascript onclick events do not function.,major
2677,Form elements (especially text-fields) are very slow since Firefox 1.0.3 Update,major
2678,cookies exceptions does not update list when deleting with 'del' key,minor
2681,javascript strict warnings in bookmarksMenu.js,trivial
2682,Unable to open messages due to JavaScript Application error,critical
2683,"Pictures do not show, especially when clicking on an item in ebay.",major
2685,Memory used by images are not cleaned up when tab is closed,major
2686,1.0.3 updated from 1.0.2 became non-functional on Windows XP Home,major
2687,Login button is not active after I input my username and password,minor
2688,Address bar accepts dragged javascript urls,major
2689,Go button goes to wrong url (from previous tab) when Ctrl-Tab is pressed at same time Go button is clicked,minor
2690,Save Link As > Create New Folder button does nothing,minor
2692,Firefox croaks on web page with 100% reliability,critical
2694,"cross site scripting if the user opens a link and then presses ""back""",major
2695,Firefox crashes with segmentation fault when opening www.telefonbuch.de,critical
2698,Save Link/Image As are dysfunctional: File not saved after selecting,major
2700,random crash after logon by SSL [@ nsSubstring::Replace],critical
2701,Firefox does not open URL when clicking on URL in email window,major
2703,JSP causes memory write error in Firefox 1.0.3/Mozilla 1.7.7,critical
2704,ver. 1.0.3 open extra empty window with authentication dialog,minor
2705,Themes don't get installed.,blocker
2706,freeze when closing a popup window containing an applet with a button,critical
2709,'My Computer' crashes with memory error after first boot use of FireFox,critical
2710,FF ate my bookmarks and freezes every time since then,critical
2711,"javascript ON crashes opening www.drudgereport.com, OK javascript OFF",critical
2712,the browser crashes immidiately when trying to display the page,critical
2716,the assedic.fr website don't load,major
2719,"Crashes about every other time that I load the page. After crash, runs perfectly the next time around.",critical
2720,"Addon Install feature can execute javascript in context of ""chrome""",major
2721,Firefox crashes when clicking in the Address/URL window.,critical
2722,Print preview and Firefox crashes each time.,critical
2723,firefox crashing when clicking on the links to this flash image gallery.,critical
2724,FOR SEVERAL WEEKS NOW  PREFERENCES GOES TO WIKIPEDIA PREFERENBCES,major
2725,Firefox fails to resolve apparent Quicktime display.,major
2727,Full Remote Compromise using some of my previous vulns,major
2728,"After clicking ""Edit Options"" in a notice bar, the Preferences window reopens after pressing OK",minor
2729,"Firefox crashed when typeing a letter in dropdownbox, using javascript action",critical
2732,virus infection by simply opening a malicious web page,critical
2733,Print and Print Preview broken,blocker
2735,Background Images can be in chrome protocol,major
2736,JavaScript toolbar's buttons doesnt work,major
2739,Instability of FF 1.0.3,critical
2740,"Mozilla crashes if you type ""shift-left-arrow"" while entering data in a text form to select a region of text",critical
2744,Possible memory leak/exhaustion bug in FF 1.0.3.,critical
2746,Wrong text in tooltip from update button,trivial
2747,printing this page causes Firefox to hang,critical
2748,"Turning On Fast Forward/Back (bfcache) Disables Back, Forward, Refresh and Stop",major
2749,"Unsecure?:  ""No common encryption algorithms""",major
2750,"some images are rendered as 4x4 spots (no matter gif,png or jpeg)",major
2751,"Crash when opening popup window -> View Image with onunload=""window.close()""",critical
2752,High CPU usage,major
2753,Cannot get to http://my.yahoo.com/,major
2754,Clicking on a bookmark from the bookmark menu does nothing,major
2755,crash if I try to clear cookies,critical
2757,memory leaks,critical
2759,firefox 1.0+ doesn't start,critical
2760,crash pressing reply in bugzilla [@ nsQueryInterface::operator - nsXULDocument::AttributeChanged],critical
2761,Firefox wont run on xp sp2 when mozilla also on the same system,major
2762,"firefox crashes when using the following html, maybe buffer overflow",critical
2763,popup windows never open,major
2764,Crashes when clicking on right double arrow to go to p.2.,critical
2766,"Table with map and images fails to display properly, unusable",major
2768,arbitrary code execution via sidebar (part 3),critical
2770,50% Ts regression since landing of bug 293461,major
2771,Buffer overrun error when visiting website.,critical
2772,Can't open tabs using the apple key + t or File > New Tab,major
2773,Row of buttons missing - Cannot see any of my pictures in eBay,major
2774,crash in PR_GetConnectStatus,critical
2776,"Disable certain menu options (view source, find, text zoom, etc) when viewing non-text content (images, plugins)",minor
2780,Firefox won't launch,critical
2783,upgraded firefox to latest version at 9 am west coast time may 17 2005 ..book marks and auto completes deleated,critical
2784,memory written error,critical
2785,"Firefox won't load ""The program must close....""",critical
2786,crash with CSS position:static in mixed HTML/XUL document,critical
2787,I just donwloaded your latest update and now Mozilla cannot find the home page or anything else.,major
2789,"Memory leak , xul remote application",major
2790,doesn't display list,minor
2791,"crash, all open windows closed without any activity",critical
2795,"Javascript console reports 2 uncaught exceptions when trying to use the bugzilla query page in 0520 Trunk.  Impossible to use the query page, scripting possibly broken.",major
2796,Going to about: in 0520 Trunk causes an uncaught exception in ChromeWindow.HTMLDivElement,major
2798,Some pages continuously refreshes. Firefox hangs up,critical
2799,Secure Site indicator not shown when secure site loaded in new tab,major
2801,Firefox freezes when trying to load a webpage,critical
2803,www.us.playstation.com hangs Firefox,critical
2804,Home button and Alt+Home should focus content area,minor
2805,"I cannot use Firefox application because it crashes.  Will not open, will not run.  Nothing.",critical
2807,The new Deer Park branded alphas breaks the standard firefox add/remove entry,major
2810,flash intro never move to index page,major
2811,Tools->Options->Clear History often fails to clear history if history set to 0 (zero) days,minor
2814,Mozilla Firefox 1.0.4 will not load,critical
2816,Firefox crashes when  opening the webpage,critical
2817,middle click on link doesn't open new tab,major
2818,Will not handle open link in new window through contextual menu or javascript,major
2819,crash when middle-click-scrolling an .xml web page [@ nsXBLPrototypeBinding::Init],critical
2820,failed opening,critical
2821,Crash on returning to the root of context menus.,critical
2822,Comedy Central Daily Show site causes infinite loop.,major
2824,backup arrow doesn't work when using Newsweek article links,minor
2826,Firefox 1.0.4 and 1.0+ crash on experts-exchange.com [@ firefox.exe],critical
2827,"with popups enabled, the opened popup may appear to belong to the page behind it (security issue)",major
2828,"if you choose ""view->page style->no style"" and then go back to ""basic page style"", the page remains in the ""no style"" state",major
2829,Cache-folder is moved/renamed - make it difficult to exclude it in backup software,major
